Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Jun 2024,1013,0081100200,,,,-17441567
1000,Jun 2024,1115,0063580000,,-5355667,,
1000,Jun 2024,1115,0071100200,,,4854509,
1000,Jun 2024,1115,0081100200,,,,-3391000
1000,Jun 2024,1255,0063580000,,-5392367,,
1000,Jun 2024,1255,0071100200,,,143975,
1000,Jun 2024,1255,0081100200,,,,-1091504
1000,Jun 2024,1256,0063580000,,-3865481,,
1000,Jun 2024,1256,0071100200,,,9772446,
1000,Jun 2024,1256,0081100200,,,,-15195054
1000,Jun 2024,1277,0063580000,,-2502927,,
1000,Jun 2024,1277,0071100200,,,1740972,
1000,Jun 2024,1277,0081100200,,,,-6995
1000,Jun 2024,1278,0071100200,,,541400,
1000,Jun 2024,1280,0071100200,,,53053,
1000,Jun 2024,1294,0071100200,,,1943585,
1000,Jun 2024,1295,0071100200,,,189434,
1000,Jun 2024,1307,0063580000,,-1539652,,
1000,Jun 2024,1307,0071100200,,,277066,
1000,Jun 2024,1307,0081100200,,,,0
1000,Jun 2024,1314,0071100100,,,1363636,
1000,Jun 2024,1314,0071100200,,,570665,
1000,Jun 2024,1314,0081100200,,,,-1116
1000,Jun 2024,1316,0063580000,,-4242308,,
1000,Jun 2024,1316,0071100200,,,7804786,
1000,Jun 2024,1316,0081100200,,,,-5855769
1000,Jun 2024,1317,0071100200,,,479062,
1000,Jun 2024,1317,0081100200,,,,-2305
1000,Jun 2024,1318,0063580000,,-14373113,,
1000,Jun 2024,1318,0071100200,,,700656,
1000,Jun 2024,1318,0081100200,,,,-7373
1000,Jun 2024,1329,0071100200,,,1502,
1000,Jun 2024,1330,0063580000,,-793425,,
1000,Jun 2024,1330,0071100200,,,1944075,
1000,Jun 2024,1330,0081100200,,,,-116336
1000,Jun 2024,1370,0063580000,,-849574,,
1000,Jun 2024,1370,0071100200,,,512683,
1000,Jun 2024,1370,0081100200,,,,-535100
1000,Jun 2024,1373,0063580000,,-4437629,,
1000,Jun 2024,1373,0071100200,,,8622410,
1000,Jun 2024,1373,0081100200,,,,-2769986
1000,Jun 2024,1376,0071100200,,,4259249,
1000,Jun 2024,1376,0081100200,,,,-1522865
1000,Jun 2024,1401,0071100200,,,3657602,
1000,Jun 2024,1401,0081100200,,,,-3272393
1000,Jun 2024,1402,0071100200,,,91200,
1000,Jun 2024,1404,0071100200,,,1178583,
1000,Jun 2024,1405,0063580000,,-756162,,
1000,Jun 2024,1405,0071100200,,,2651370,
1000,Jun 2024,1405,0081100200,,,,-6074
1000,Jun 2024,1409,0071100200,,,2378049,
1000,Jun 2024,1409,0081100200,,,,-9706228
1000,Jun 2024,1445,0071100200,,,1427334,
1000,Jun 2024,1447,0063580000,,-75095,,
1000,Jun 2024,1447,0071100200,,,2112557,
1000,Jun 2024,1447,0081100200,,,,-6005954
1000,Jun 2024,1467,0071100200,,,4027000,
1000,Jun 2024,1470,0063580000,,-1265939,,
1000,Jun 2024,1470,0071100200,,,116990,
1000,Jun 2024,1473,0063580000,,-556331,,
1000,Jun 2024,1473,0071100200,,,1352,
1000,Jun 2024,1473,0081100200,,,,-197367
1000,Jun 2024,1477,0071100200,,,1000000,
1000,Jun 2024,1477,0081100200,,,,-4938
1000,Jun 2024,1489,0063580000,,-6145935,,
1000,Jun 2024,1489,0071100200,,,12865642,
1000,Jun 2024,1489,0081100200,,,,-151050
1000,Jun 2024,1493,0063580000,,-104767,,
1000,Jun 2024,1493,0071100200,,,569862,
1000,Jun 2024,1493,0081100200,,,,-249575
1000,Jun 2024,1504,0063580000,,-3749628,,
1000,Jun 2024,1504,0071100200,,,3109403,
1000,Jun 2024,1504,0081100200,,,,-1837258
1000,Jun 2024,1516,0063580000,,-1252416,,
1000,Jun 2024,1516,0071100200,,,1106933,
1000,Jun 2024,1516,0081100200,,,,0
1000,Jun 2024,1517,0071100200,,,3836921,
1000,Jun 2024,1517,0081100200,,,,-4575000
1000,Jun 2024,1532,0063580000,,-185640,,
1000,Jun 2024,1532,0071100200,,,1468175,
1000,Jun 2024,1532,0081100200,,,,-880190
1000,Jun 2024,1534,0063580000,,-1232949,,
1000,Jun 2024,1534,0071100200,,,14642958,
1000,Jun 2024,1534,0081100200,,,,-977873
1000,Jun 2024,1539,0071100200,,,25410243,
1000,Jun 2024,1539,0081100200,,,,-2031417
1000,Jun 2024,1541,0063580000,,-736838,,
1000,Jun 2024,1541,0071100200,,,633118,
1000,Jun 2024,1541,0081100200,,,,36639
1000,Jun 2024,1548,0071100200,,,132501,
1000,Jun 2024,1548,0081100200,,,,-1918
1000,Jun 2024,1555,0081100200,,,,-960000
1000,Jun 2024,1558,0063580000,,-675138,,
1000,Jun 2024,1558,0071100200,,,571794,
1000,Jun 2024,1558,0081100200,,,,-997323
1000,Jun 2024,1565,0063580000,,-1216960,,
1000,Jun 2024,1565,0071100200,,,1516034,
1000,Jun 2024,1565,0081100200,,,,-6018
1000,Jun 2024,1575,0071100200,,,1957217,
1000,Jun 2024,1579,0071100200,,,152953,
1000,Jun 2024,1596,0063580000,,-2469557,,
1000,Jun 2024,1596,0071100200,,,1160751,
1000,Jun 2024,1596,0081100200,,,,-746751
1000,Jun 2024,1617,0063580000,,-433987,,
1000,Jun 2024,1617,0071100200,,,733766,
1000,Jun 2024,1617,0081100200,,,,-5362969
1000,Jun 2024,400000,0051510000,2724902,,,
1000,Jun 2024,400000,0071100200,,,95856,
1000,Jun 2024,400000,0081100200,,,,-3341
1000,Jul 2024,1013,0071100200,,,13841284,
1000,Jul 2024,1013,0081100200,,,,0
1000,Jul 2024,1115,0063580000,,-6362238,,
1000,Jul 2024,1115,0071100200,,,7741900,
1000,Jul 2024,1115,0081100200,,,,-7319791
1000,Jul 2024,1255,0063580000,,-2458320,,
1000,Jul 2024,1255,0071100200,,,89622,
1000,Jul 2024,1256,0063580000,,-15913259,,
1000,Jul 2024,1256,0071100200,,,4940343,
1000,Jul 2024,1256,0081100200,,,,-10407232
1000,Jul 2024,1277,0063580000,,-18560362,,
1000,Jul 2024,1277,0071100200,,,2147190,
1000,Jul 2024,1277,0081100200,,,,-9749
1000,Jul 2024,1278,0063580000,,-4173378,,
1000,Jul 2024,1280,0063580000,,-6450534,,
1000,Jul 2024,1280,0071100200,,,6830,
1000,Jul 2024,1294,0063580000,,-956042,,
1000,Jul 2024,1294,0071100200,,,1340003,
1000,Jul 2024,1294,0081100200,,,,-500
1000,Jul 2024,1295,0063580000,,-106656,,
1000,Jul 2024,1295,0071100200,,,7052,
1000,Jul 2024,1307,0063580000,,-1748662,,
1000,Jul 2024,1307,0071100200,,,2871,
1000,Jul 2024,1314,0071100200,,,1766556,
1000,Jul 2024,1314,0081100200,,,,-500
1000,Jul 2024,1316,0063580000,,-36519758,,
1000,Jul 2024,1316,0071100200,,,5864848,
1000,Jul 2024,1316,0081100200,,,,-7829359
1000,Jul 2024,1317,0071100200,,,11015740,
1000,Jul 2024,1317,0081100200,,,,-930
1000,Jul 2024,1318,0063580000,,-12454852,,
1000,Jul 2024,1318,0071100200,,,697397,
1000,Jul 2024,1318,0081100200,,,,-5546
1000,Jul 2024,1329,0071100200,,,786259,
1000,Jul 2024,1330,0063580000,,-4581488,,
1000,Jul 2024,1330,0071100200,,,2376307,
1000,Jul 2024,1330,0081100200,,,,-2511
1000,Jul 2024,1370,0063580000,,-7468950,,
1000,Jul 2024,1370,0071100200,,,146,
1000,Jul 2024,1370,0081100200,,,,-1814000
1000,Jul 2024,1373,0063580000,,-8073055,,
1000,Jul 2024,1373,0071100200,,,17237466,
1000,Jul 2024,1373,0081100200,,,,-2987043
1000,Jul 2024,1376,0063580000,,-3156278,,
1000,Jul 2024,1376,0071100200,,,1708342,
1000,Jul 2024,1376,0081100200,,,,-4744263
1000,Jul 2024,1401,0063580000,,-1552268,,
1000,Jul 2024,1401,0071100200,,,2784068,
1000,Jul 2024,1401,0081100200,,,,-2267374
1000,Jul 2024,1404,0071100200,,,2211789,
1000,Jul 2024,1405,0063580000,,-1240286,,
1000,Jul 2024,1405,0071100200,,,321371,
1000,Jul 2024,1405,0081100200,,,,-7658
1000,Jul 2024,1409,0071100200,,,227837,
1000,Jul 2024,1409,0081100200,,,,-750
1000,Jul 2024,1445,0063580000,,-1730679,,
1000,Jul 2024,1445,0071100200,,,2195749,
1000,Jul 2024,1447,0063580000,,-4760815,,
1000,Jul 2024,1447,0071100200,,,3083793,
1000,Jul 2024,1447,0081100200,,,,-2891547
1000,Jul 2024,1470,0071100200,,,242662,
1000,Jul 2024,1473,0071100200,,,1046740,
1000,Jul 2024,1473,0081100200,,,,-27000
1000,Jul 2024,1477,0071100200,,,1064133,
1000,Jul 2024,1489,0063580000,,-3966125,,
1000,Jul 2024,1489,0071100200,,,131933,
1000,Jul 2024,1489,0081100200,,,,-691452
1000,Jul 2024,1493,0071100200,,,1151,
1000,Jul 2024,1493,0081100200,,,,-800
1000,Jul 2024,1504,0063580000,,-4097658,,
1000,Jul 2024,1504,0071100200,,,3345049,
1000,Jul 2024,1504,0081100200,,,,-3320186
1000,Jul 2024,1516,0063580000,,-3015310,,
1000,Jul 2024,1516,0071100200,,,3909849,
1000,Jul 2024,1516,0081100200,,,,-1905654
1000,Jul 2024,1517,0071100200,,,315834,
1000,Jul 2024,1517,0081100200,,,,-2351000
1000,Jul 2024,1532,0071100200,,,564152,
1000,Jul 2024,1532,0081100200,,,,-503763
1000,Jul 2024,1534,0063580000,,-1608271,,
1000,Jul 2024,1534,0071100200,,,4585549,
1000,Jul 2024,1534,0081100200,,,,-1970819
1000,Jul 2024,1539,0063580000,,-100320,,
1000,Jul 2024,1539,0071100200,,,4305283,
1000,Jul 2024,1539,0081100200,,,,-1406278
1000,Jul 2024,1541,0063580000,,-2594392,,
1000,Jul 2024,1541,0071100200,,,1765728,
1000,Jul 2024,1541,0081100200,,,,-7571
1000,Jul 2024,1548,0063580000,,-756900,,
1000,Jul 2024,1548,0071100200,,,2203991,
1000,Jul 2024,1548,0081100200,,,,-697143
1000,Jul 2024,1555,0063580000,,-458981,,
1000,Jul 2024,1555,0071100200,,,454824,
1000,Jul 2024,1558,0063580000,,-1352062,,
1000,Jul 2024,1558,0071100200,,,377392,
1000,Jul 2024,1558,0081100200,,,,-405783
1000,Jul 2024,1565,0063580000,,-818633,,
1000,Jul 2024,1565,0071100200,,,1130,
1000,Jul 2024,1565,0081100200,,,,-7789
1000,Jul 2024,1575,0071100200,,,152006,
1000,Jul 2024,1579,0063580000,,-281693,,
1000,Jul 2024,1579,0071100200,,,313482,
1000,Jul 2024,1596,0063580000,,-1730618,,
1000,Jul 2024,1596,0071100200,,,1975071,
1000,Jul 2024,1617,0063580000,,-3753254,,
1000,Jul 2024,1617,0071100200,,,836299,
1000,Jul 2024,1617,0081100200,,,,-53770
1000,Jul 2024,1627,0063580000,,-113858,,
1000,Jul 2024,1627,0071100200,,,800,
1000,Jul 2024,1627,0081100200,,,,-1801
1000,Jul 2024,400000,0051510000,2603855,,,
1000,Jul 2024,400000,0071100100,,,6363636,
1000,Jul 2024,400000,0071100200,,,550795,
1000,Jul 2024,400000,0081100200,,,,-2324
1000,Aug 2024,1013,0071100200,,,4015866,
1000,Aug 2024,1013,0081100200,,,,-25632702
1000,Aug 2024,1115,0063580000,,-11014588,,
1000,Aug 2024,1115,0071100200,,,6305959,
1000,Aug 2024,1115,0081100200,,,,-6402419
1000,Aug 2024,1255,0063580000,,240000,,
1000,Aug 2024,1255,0071100200,,,410,
1000,Aug 2024,1255,0081100200,,,,-400
1000,Aug 2024,1256,0063580000,,-1663373,,
1000,Aug 2024,1256,0071100200,,,13346672,
1000,Aug 2024,1256,0081100200,,,,-7669247
1000,Aug 2024,1277,0063580000,,-2627134,,
1000,Aug 2024,1277,0071100200,,,1422705,
1000,Aug 2024,1277,0081100200,,,,-2107208
1000,Aug 2024,1280,0063580000,,-967359,,
1000,Aug 2024,1280,0071100200,,,370939,
1000,Aug 2024,1294,0063580000,,-2259389,,
1000,Aug 2024,1294,0071100200,,,2329128,
1000,Aug 2024,1295,0063580000,,-969684,,
1000,Aug 2024,1295,0071100200,,,1187,
1000,Aug 2024,1295,0081100200,,,,-250
1000,Aug 2024,1307,0063580000,,-1353497,,
1000,Aug 2024,1307,0071100200,,,502910,
1000,Aug 2024,1314,0063580000,,-1725582,,
1000,Aug 2024,1314,0071100200,,,2054136,
1000,Aug 2024,1314,0081100200,,,,-4752830
1000,Aug 2024,1316,0063580000,,-994198,,
1000,Aug 2024,1316,0071100200,,,7441536,
1000,Aug 2024,1316,0081100200,,,,-3463265
1000,Aug 2024,1317,0063580000,,-151626,,
1000,Aug 2024,1317,0071100200,,,911815,
1000,Aug 2024,1317,0081100200,,,,-2360
1000,Aug 2024,1318,0063580000,,-5998091,,
1000,Aug 2024,1318,0071100200,,,337273,
1000,Aug 2024,1318,0081100200,,,,-5218
1000,Aug 2024,1329,0071100200,,,1003030,
1000,Aug 2024,1330,0063580000,,840636,,
1000,Aug 2024,1330,0071100200,,,2052864,
1000,Aug 2024,1330,0081100200,,,,-7324
1000,Aug 2024,1370,0063580000,,-3945318,,
1000,Aug 2024,1370,0071100200,,,13734371,
1000,Aug 2024,1370,0081100200,,,,-720
1000,Aug 2024,1373,0063580000,,-1503055,,
1000,Aug 2024,1373,0071100200,,,3957575,
1000,Aug 2024,1373,0081100200,,,,-16106695
1000,Aug 2024,1376,0063580000,,-316800,,
1000,Aug 2024,1376,0071100200,,,1831830,
1000,Aug 2024,1376,0081100200,,,,-950085
1000,Aug 2024,1401,0063580000,,-334458,,
1000,Aug 2024,1401,0071100200,,,12922290,
1000,Aug 2024,1401,0081100200,,,,-913462
1000,Aug 2024,1404,0063580000,,197080,,
1000,Aug 2024,1404,0071100200,,,861328,
1000,Aug 2024,1405,0063580000,,549143,,
1000,Aug 2024,1405,0071100200,,,14943,
1000,Aug 2024,1405,0081100200,,,,-2765
1000,Aug 2024,1409,0071100200,,,65714,
1000,Aug 2024,1409,0081100200,,,,-155116
1000,Aug 2024,1445,0063580000,,-2507929,,
1000,Aug 2024,1445,0071100200,,,2411967,
1000,Aug 2024,1447,0063580000,,-509798,,
1000,Aug 2024,1447,0071100200,,,4944010,
1000,Aug 2024,1447,0081100200,,,,-2001347
1000,Aug 2024,1467,0071100200,,,1002800,
1000,Aug 2024,1470,0071100200,,,1100700,
1000,Aug 2024,1470,0081100200,,,,-240
1000,Aug 2024,1473,0063580000,,120026,,
1000,Aug 2024,1473,0071100200,,,23170,
1000,Aug 2024,1473,0081100200,,,,-4980
1000,Aug 2024,1477,0071100200,,,2834061,
1000,Aug 2024,1489,0063580000,,-3966786,,
1000,Aug 2024,1489,0071100200,,,1063044,
1000,Aug 2024,1489,0081100200,,,,-881734
1000,Aug 2024,1493,0063580000,,-1788415,,
1000,Aug 2024,1493,0071100200,,,479058,
1000,Aug 2024,1504,0063580000,,2134693,,
1000,Aug 2024,1504,0071100200,,,1522841,
1000,Aug 2024,1504,0081100200,,,,-3036725
1000,Aug 2024,1516,0063580000,,-4493923,,
1000,Aug 2024,1516,0071100200,,,791914,
1000,Aug 2024,1516,0081100200,,,,-350
1000,Aug 2024,1517,0071100200,,,1098045,
1000,Aug 2024,1517,0081100200,,,,-1372925
1000,Aug 2024,1532,0071100200,,,550389,
1000,Aug 2024,1532,0081100200,,,,-677501
1000,Aug 2024,1534,0063580000,,400000,,
1000,Aug 2024,1534,0071100200,,,5699533,
1000,Aug 2024,1534,0081100200,,,,-2061311
1000,Aug 2024,1539,0063580000,,-1036161,,
1000,Aug 2024,1539,0071100200,,,1741082,
1000,Aug 2024,1539,0081100200,,,,-1671726
1000,Aug 2024,1541,0063580000,,1400000,,
1000,Aug 2024,1541,0071100200,,,788987,
1000,Aug 2024,1541,0081100200,,,,-6268
1000,Aug 2024,1548,0063580000,,-359040,,
1000,Aug 2024,1548,0071100200,,,2436081,
1000,Aug 2024,1548,0081100200,,,,-2766
1000,Aug 2024,1555,0071100200,,,1258,
1000,Aug 2024,1558,0063580000,,-1275724,,
1000,Aug 2024,1558,0071100200,,,240001,
1000,Aug 2024,1558,0081100200,,,,-252689
1000,Aug 2024,1565,0071100200,,,12652198,
1000,Aug 2024,1565,0081100200,,,,-2587
1000,Aug 2024,1575,0063580000,,-782144,,
1000,Aug 2024,1575,0071100200,,,107133,
1000,Aug 2024,1579,0071100200,,,1366785,
1000,Aug 2024,1596,0063580000,,1439055,,
1000,Aug 2024,1596,0071100200,,,1072731,
1000,Aug 2024,1617,0063580000,,-390894,,
1000,Aug 2024,1617,0071100200,,,1628817,
1000,Aug 2024,1617,0081100200,,,,-2341930
1000,Aug 2024,1627,0071100200,,,694682,
1000,Aug 2024,1627,0081100200,,,,-1150
1000,Aug 2024,1628,0071100200,,,175561,
1000,Aug 2024,400000,0051510000,2086228,,,
1000,Aug 2024,400000,0071100200,,,208743,
1000,Aug 2024,400000,0081100200,,,,-3028
1000,Sep 2024,1013,0071100200,,,6552598,
1000,Sep 2024,1013,0081100200,,,,-16655428
1000,Sep 2024,1115,0063580000,,-8877007,,
1000,Sep 2024,1115,0071100200,,,9006344,
1000,Sep 2024,1115,0081100200,,,,-4583966
1000,Sep 2024,1255,0063580000,,-2112900,,
1000,Sep 2024,1255,0071100200,,,948364,
1000,Sep 2024,1256,0063580000,,-12536856,,
1000,Sep 2024,1256,0071100200,,,13987166,
1000,Sep 2024,1256,0081100200,,,,-4681303
1000,Sep 2024,1277,0063580000,,-3373091,,
1000,Sep 2024,1277,0071100200,,,14869694,
1000,Sep 2024,1277,0081100200,,,,-26372
1000,Sep 2024,1278,0063580000,,-1844640,,
1000,Sep 2024,1278,0071100200,,,2257400,
1000,Sep 2024,1280,0071100200,,,731899,
1000,Sep 2024,1294,0063580000,,-1848764,,
1000,Sep 2024,1294,0071100200,,,829971,
1000,Sep 2024,1295,0063580000,,-1252191,,
1000,Sep 2024,1295,0071100200,,,1420,
1000,Sep 2024,1307,0071100200,,,131000,
1000,Sep 2024,1314,0071100200,,,2577430,
1000,Sep 2024,1314,0081100200,,,,-151180
1000,Sep 2024,1316,0063580000,,-24471282,,
1000,Sep 2024,1316,0071100200,,,7643264,
1000,Sep 2024,1317,0071100200,,,884802,
1000,Sep 2024,1317,0081100200,,,,-1564
1000,Sep 2024,1318,0063580000,,-4966458,,
1000,Sep 2024,1318,0071100200,,,956348,
1000,Sep 2024,1318,0081100200,,,,-6973
1000,Sep 2024,1329,0071100200,,,42208,
1000,Sep 2024,1330,0071100200,,,1383892,
1000,Sep 2024,1330,0081100200,,,,-114736
1000,Sep 2024,1370,0063580000,,-2387850,,
1000,Sep 2024,1370,0071100200,,,754890,
1000,Sep 2024,1373,0063580000,,-1791763,,
1000,Sep 2024,1373,0071100200,,,5538626,
1000,Sep 2024,1373,0081100200,,,,-6332764
1000,Sep 2024,1376,0063580000,,-5411607,,
1000,Sep 2024,1376,0071100200,,,1928393,
1000,Sep 2024,1376,0081100200,,,,-713659
1000,Sep 2024,1401,0063580000,,-205893,,
1000,Sep 2024,1401,0071100200,,,1920428,
1000,Sep 2024,1401,0081100200,,,,-793333
1000,Sep 2024,1404,0063580000,,-446969,,
1000,Sep 2024,1404,0071100200,,,1575577,
1000,Sep 2024,1405,0063580000,,-95921,,
1000,Sep 2024,1405,0071100200,,,3849,
1000,Sep 2024,1405,0081100200,,,,-1450
1000,Sep 2024,1409,0071100200,,,237795,
1000,Sep 2024,1445,0063580000,,-400400,,
1000,Sep 2024,1445,0071100200,,,1699609,
1000,Sep 2024,1447,0063580000,,-6577087,,
1000,Sep 2024,1447,0071100200,,,2917203,
1000,Sep 2024,1447,0081100200,,,,-5196945
1000,Sep 2024,1470,0063580000,,-1161600,,
1000,Sep 2024,1470,0071100200,,,320195,
1000,Sep 2024,1470,0081100200,,,,-50
1000,Sep 2024,1473,0071100200,,,599165,
1000,Sep 2024,1473,0081100200,,,,-5468
1000,Sep 2024,1489,0063580000,,-5066021,,
1000,Sep 2024,1489,0071100200,,,28476,
1000,Sep 2024,1489,0081100200,,,,-410311
1000,Sep 2024,1493,0063580000,,-2903149,,
1000,Sep 2024,1493,0071100200,,,1325,
1000,Sep 2024,1493,0081100200,,,,-420
1000,Sep 2024,1504,0063580000,,-6829994,,
1000,Sep 2024,1504,0071100200,,,6194142,
1000,Sep 2024,1504,0081100200,,,,-2174484
1000,Sep 2024,1516,0063580000,,-3849433,,
1000,Sep 2024,1516,0071100200,,,1048102,
1000,Sep 2024,1516,0081100200,,,,-143454
1000,Sep 2024,1517,0071100200,,,1976421,
1000,Sep 2024,1517,0081100200,,,,-578143
1000,Sep 2024,1532,0063580000,,-618358,,
1000,Sep 2024,1532,0071100200,,,939762,
1000,Sep 2024,1532,0081100200,,,,-593893
1000,Sep 2024,1534,0063580000,,-1086791,,
1000,Sep 2024,1534,0071100200,,,3245946,
1000,Sep 2024,1534,0081100200,,,,-1469741
1000,Sep 2024,1539,0063580000,,-1795381,,
1000,Sep 2024,1539,0071100200,,,4021820,
1000,Sep 2024,1539,0081100200,,,,-2545962
1000,Sep 2024,1541,0063580000,,-9581310,,
1000,Sep 2024,1541,0071100200,,,1064306,
1000,Sep 2024,1541,0081100200,,,,-1245476
1000,Sep 2024,1548,0063580000,,-1560437,,
1000,Sep 2024,1548,0071100200,,,3913313,
1000,Sep 2024,1548,0081100200,,,,-3989
1000,Sep 2024,1555,0063580000,,-954323,,
1000,Sep 2024,1555,0071100200,,,252357,
1000,Sep 2024,1555,0081100200,,,,-1844
1000,Sep 2024,1558,0063580000,,-2516469,,
1000,Sep 2024,1558,0071100200,,,661708,
1000,Sep 2024,1558,0081100200,,,,-136964
1000,Sep 2024,1565,0071100200,,,2501,
1000,Sep 2024,1565,0081100200,,,,-4100
1000,Sep 2024,1575,0071100200,,,226140,
1000,Sep 2024,1579,0071100200,,,151835,
1000,Sep 2024,1596,0071100200,,,837645,
1000,Sep 2024,1596,0081100200,,,,-433692
1000,Sep 2024,1617,0063580000,,-359040,,
1000,Sep 2024,1617,0071100200,,,659517,
1000,Sep 2024,1617,0081100200,,,,-1874
1000,Sep 2024,1627,0071100200,,,862804,
1000,Sep 2024,1627,0081100200,,,,-100
1000,Sep 2024,1628,0063580000,,-411524,,
1000,Sep 2024,1634,0071100200,,,118171,
1000,Sep 2024,400000,0051510000,2540922,,,
1000,Sep 2024,400000,0071100200,,,505134,
1000,Sep 2024,400000,0081100200,,,,-3122
